Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Toyoda,sedan,6,2004,"64,601 SAR",2005,"53,355 SAR",40082,14.14,2WD,STANDARD,Jeddah,7,-3,Silver,individual,1
Toyoda,crossover,4,2000,,2002,"51,405 SAR",81725,11.99,2WD,STANDARD,Makkah,7,2,Black,individual,0
JournalMotors,sedan,6,2003,"103,447 SAR",2008,"45,992 SAR",85832,4030.0000000000005mpl,2WD,premium,Riyadh,5,1,White,individual,0
Toyoda,suv,6,1992,"76,406 SAR",1999,"43,933 SAR",91535,6740.0mpl,2WD,STANDARD,Dammam,2,3,Black,individual,0
Masda,sedan,4,1991,"41,616 SAR",1994,"25,955 SAR",30518,8700.0mpl,2WD,standard,Madinah,6,1,Color Black,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2007,"32,207 SAR",116230,5540.0mpl,2WD,standard,Makkah,4,-2,Brown,individual,0
JournalMotors,crossover,6,2006,,2007,"67,579 SAR",12384,4.08,2WD,standard,Makkah,7,-2,Black,individual,1
Nesshan,crossover,6,1995,"54,055 SAR",2000,"29,514 SAR",61528,12.05,2WD,STANDARD,Dhahran,1,3,Gray Color,individual,0
JournalMotors,suv,4,1996,"115,787 SAR",1998,"68,293 SAR",105706,5560.0mpl,4WD,standard,Makkah,9,-3,Gray Color,individual,1
Shevy,suv,6,1995,"94,597 SAR",1999,"50,370 SAR",151508,3.95,2WD,standard,Dammam,2,-3,Silver,individual,0
Fourd,sedan,4,1995,"75,678 SAR",2000,"37,384 SAR",91111,7.78,4WD,standard,Dhahran,1,-2,Color Blue,individual,0
Shevy,suv,6,1998,,2003,"59,509 SAR",38241,3220.0mpl,4WD,standard,Madinah,2,-3,White,individual,0
Shevy,crossover,4,2003,"88,668 SAR",2009,"36,010 SAR",297592,6.23,2WD,standard,Dhahran,7,1,White Color,company,0
Honta,crossover,4,2007,"68,555 SAR",2013,"39,590 SAR",107212,17550.0mpl,2WD,standard,Dammam,3,1,Silver Color,individual,0
JournalMotors,crossover,4,2007,,2009,"88,059 SAR",38005,6170.0mpl,2WD,premium,Jeddah,4,2,Silver,individual,1
Shevy,suv,4,2004,"113,052 SAR",2005,"73,461 SAR",40723,4.19,2WD,standard,Dammam,4,2,Black,individual,0
JournalMotors,sedan,4,2007,"111,974 SAR",2012,"55,176 SAR",210555,12.26,2WD,premium,Dammam,0,2,Color Black,individual,1
Nesshan,sedan,8,2000,"49,734 SAR",2001,"43,426 SAR",19265,15.24,2WD,standard,Dhahran,10,3,Silver Color,individual,1
BeEmW,suv,4,2004,"113,052 SAR",2008,"63,365 SAR",42622,2.82,2WD,standard,Riyadh,2,1,Gray,individual,0
Toyoda,sedan,4,1996,"77,191 SAR",2000,"51,720 SAR",137357,15.82,2WD,premium,Jeddah,10,1,White,individual,1
Shevy,crossover,4,2006,"131,734 SAR",2008,"82,016 SAR",85743,6430.0mpl,2WD,premium,Jeddah,13,-3,Silver,individual,1
Toyoda,sedan,4,1994,,2001,"50,682 SAR",138511,17570.0mpl,4WD,PREMIUM,Riyadh,8,2,Black,individual,0
Honta,sedan,4,1997,"46,866 SAR",1998,"38,973 SAR",9783,24.81,2WD,standard,Makkah,13,2,Gray Color,individual,0
Shevy,sedan,4,2000,"83,554 SAR",2007,"35,630 SAR",276583,5530.0mpl,4WD,STANDARD,Jeddah,13,-2,Gray,individual,1
Shevy,sedan,4,2003,"103,447 SAR",2007,"57,982 SAR",85481,7110.0mpl,2WD,premium,Makkah,2,3,Gray,individual,0
Huendae,sedan,6,2006,"67,211 SAR",2011,"31,376 SAR",196087,11880.0mpl,4WD,standard,Madinah,4,2,Color Black,individual,0
Masda,suv,4,1994,,1996,"80,612 SAR",17020,11.16,4WD,premium,Dhahran,5,-5,Red,company,1
JournalMotors,sedan,4,1998,"66,925 SAR",2003,"29,754 SAR",39979,11490.0mpl,2WD,standard,Dhahran,6,2,Silver,company,0
Geep,sedan,4,2001,"71,021 SAR",2007,"32,048 SAR",213093,9.5,2WD,standard,Dammam,1,2,Black,individual,0
Mercetes,crossover,4,2002,,2004,"54,257 SAR",18201,8.83,2WD,standard,Makkah,7,2,Black,individual,0
JournalMotors,suv,8,1995,,1996,"81,527 SAR",19586,2.5,4WD,STANDARD,Madinah,4,2,White,individual,1
Huendae,crossover,4,2005,"65,893 SAR",2009,"40,718 SAR",164901,14.71,2WD,STANDARD,Dhahran,3,3,White,company,1
Shevy,sedan,4,2004,,2010,"32,219 SAR",59692,10.0,2WD,standard,Dhahran,10,1,Red,individual,0
JournalMotors,suv,4,2000,"104,443 SAR",2006,"44,649 SAR",43382,4730.0mpl,2WD,STANDARD,Makkah,8,-3,Red,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2006,"68,140 SAR",53429,13840.0mpl,2WD,STANDARD,Dammam,11,-3,Black,company,1
Huendae,suv,4,2003,"95,002 SAR",2009,"47,132 SAR",59348,10410.0mpl,4WD,STANDARD,Madinah,5,-3,White,individual,1
Fourd,suv,6,2005,,2010,"48,704 SAR",58450,4.77,2WD,STANDARD,Riyadh,4,4,Gray Color,individual,0
Fourd,suv,4,1997,"98,419 SAR",2001,"47,165 SAR",186828,3.51,2WD,standard,Dammam,4,2,Silver,individual,0
Toyoda,sedan,4,1999,"58,511 SAR",2008,"18,167 SAR",79416,12.04,2WD,standard,Riyadh,11,2,White,individual,0
JournalMotors,sedan,4,2002,"86,930 SAR",2003,"66,066 SAR",16800,7810.0mpl,4WD,standard,Riyadh,2,2,Silver,individual,0
Toyoda,suv,4,1994,"95,392 SAR",1998,"67,959 SAR",79656,13.66,4WD,STANDARD,Jeddah,2,3,Silver,individual,1
BeEmW,suv,4,2002,,2006,"62,488 SAR",70119,3.52,4WD,STANDARD,Madinah,4,4,Blue,individual,0
Shevy,suv,4,2006,,2010,"94,696 SAR",146353,5790.0mpl,4WD,premium,Dhahran,4,3,White,individual,0
Honta,suv,4,1993,,1998,"38,297 SAR",65339,13860.0mpl,4WD,standard,Madinah,11,-3,Silver Color,individual,0
Nesshan,sedan,4,1998,,2001,"31,156 SAR",99381,27.87,2WD,standard,Jeddah,5,-5,Black,company,0
Toyoda,suv,6,2004,,2010,"50,146 SAR",139846,11850.0mpl,2WD,STANDARD,Jeddah,4,3,Silver,individual,0
Nesshan,suv,4,2004,"80,752 SAR",2008,"42,772 SAR",185913,12.46,2WD,standard,Dhahran,11,3,White,company,0
Wolksvagon,suv,8,2004,"116,283 SAR",2009,"62,583 SAR",88368,4.37,4WD,STANDARD,Dammam,14,2,Red,company,0
Honta,sedan,4,1994,"61,828 SAR",2000,"33,741 SAR",109556,17900.0mpl,2WD,premium,Makkah,5,-5,White,company,1
Toyoda,sedan,6,2006,"67,211 SAR",2011,"40,192 SAR",117655,13190.0mpl,2WD,standard,Madinah,3,3,Blue,individual,0
Honta,crossover,4,1995,,1998,"40,456 SAR",60051,12.76,4WD,standard,Jeddah,6,2,Gray Color,individual,0
Fourd,suv,8,2004,"158,274 SAR",2006,"93,847 SAR",83331,3.01,2WD,premium,Riyadh,6,-3,Gray,individual,0
Fourd,crossover,6,1993,,1996,"38,994 SAR",60413,6.65,2WD,standard,Jeddah,5,4,White,individual,0
Toyoda,suv,6,2004,"96,902 SAR",2006,"81,349 SAR",22356,9.67,2WD,standard,Jeddah,2,1,Gray,individual,0
Toyoda,sedan,4,1997,"94,482 SAR",2004,"51,094 SAR",241674,16.01,4WD,premium,Madinah,10,1,Silver,individual,0
Fourd,sedan,8,1995,"105,949 SAR",2001,"45,293 SAR",104749,7.79,4WD,PREMIUM,Madinah,8,-5,Silver,individual,0
Shevy,suv,6,2006,"141,144 SAR",2010,"79,111 SAR",47784,2.84,4WD,standard,Dhahran,0,3,Blue,company,0
Toyoda,suv,8,2003,,2012,"45,886 SAR",85748,7.62,2WD,premium,Dhahran,1,2,Black,individual,0
Masda,sedan,8,2005,"65,893 SAR",2009,"38,575 SAR",88971,10.83,4WD,standard,Madinah,7,2,Gray,individual,1
JournalMotors,suv,6,1994,"155,807 SAR",2001,"66,607 SAR",71204,5.26,4WD,premium,Madinah,12,2,Color Black,company,0
Masda,sedan,4,1996,"45,947 SAR",2002,"23,880 SAR",59117,15360.0mpl,2WD,standard,Makkah,8,-2,Gray,individual,0
Masda,sedan,4,2005,"54,911 SAR",2012,"24,648 SAR",306031,10210.0mpl,2WD,standard,Madinah,7,-3,White Color,individual,0
Shevy,suv,4,2003,"133,003 SAR",2008,"68,988 SAR",89940,2650.0mpl,4WD,STANDARD,Jeddah,1,2,Silver Color,individual,1
Toyoda,sedan,4,2001,"60,875 SAR",2002,"55,444 SAR",21716,19.91,2WD,STANDARD,Madinah,6,-2,Silver,individual,0
Huendae,suv,4,2003,,2005,"54,477 SAR",68442,14.02,2WD,standard,Madinah,5,1,Silver Color,individual,1
Shevy,suv,4,1992,"89,141 SAR",1996,"42,718 SAR",41441,5.33,2WD,standard,Dammam,8,-2,Color Black,individual,0
BeEmW,crossover,4,2000,,2006,"47,625 SAR",111880,4.38,4WD,STANDARD,Madinah,2,2,Red,individual,0
Masda,suv,8,2004,"113,052 SAR",2009,"55,553 SAR",40210,5.72,2WD,premium,Dhahran,10,1,Gray,individual,0
Shevy,sedan,8,2001,"85,225 SAR",2005,"47,768 SAR",86245,6.64,4WD,standard,Jeddah,2,2,Gray,company,0
BeEmW,sedan,4,2000,,2004,"31,611 SAR",215304,5.07,2WD,standard,Riyadh,8,-3,Color Blue,individual,0
Honta,suv,8,2005,"82,367 SAR",2009,"48,219 SAR",50845,7950.0mpl,2WD,STANDARD,Jeddah,6,3,Black,individual,1
Huendae,sedan,4,1998,,1999,"39,752 SAR",19094,22030.0mpl,2WD,standard,Riyadh,5,-2,White,individual,0
Wolksvagon,sedan,4,2001,,2005,"46,615 SAR",182136,18.04,4WD,standard,Dammam,4,-2,Blue,individual,0
Fourd,suv,4,2005,"115,313 SAR",2008,"72,301 SAR",24183,7660.0mpl,2WD,standard,Makkah,3,-3,White Color,individual,0
Nesshan,suv,6,2003,"95,002 SAR",2007,"58,853 SAR",85577,10.86,4WD,STANDARD,Jeddah,0,2,White,individual,0
Nesshan,suv,4,2002,"77,616 SAR",2011,"25,549 SAR",420239,18530.0mpl,2WD,STANDARD,Jeddah,3,2,Gray,individual,0
Huendae,sedan,4,1998,"80,310 SAR",2004,"41,636 SAR",289359,19.63,4WD,PREMIUM,Jeddah,13,-2,White,individual,1
Masda,sedan,4,2002,"51,744 SAR",2006,"28,849 SAR",72318,12.62,2WD,standard,Makkah,5,1,White,company,0
Nesshan,suv,6,2004,"80,752 SAR",2012,"22,956 SAR",357541,13530.0mpl,2WD,standard,Riyadh,2,-3,Color Black,individual,0
Masda,sedan,6,1997,"46,866 SAR",2001,"26,130 SAR",31454,13430.0mpl,2WD,standard,Dammam,9,3,White Color,individual,0
Shevy,crossover,6,1998,,2003,"33,920 SAR",217585,7.99,2WD,standard,Riyadh,8,-3,Color Black,individual,0
Toyoda,crossover,4,2001,,2002,"63,207 SAR",44757,15.27,2WD,standard,Madinah,10,2,Gray,individual,0
Toyoda,sedan,4,2002,"62,093 SAR",2009,"33,579 SAR",311633,19.12,2WD,standard,Madinah,9,-2,White Color,individual,0
Fourd,sedan,4,2003,"73,890 SAR",2004,"56,156 SAR",9050,7580.0mpl,2WD,standard,Makkah,3,-2,White,individual,0
Fourd,sedan,8,2005,"76,875 SAR",2013,"19,669 SAR",265231,2.93,2WD,standard,Makkah,10,3,White Color,individual,1
Toyoda,suv,4,2000,,2007,"55,593 SAR",152009,12250.0mpl,4WD,standard,Jeddah,8,2,Silver Color,company,0
Masda,suv,6,1992,"76,406 SAR",1999,"40,012 SAR",330196,13.33,4WD,standard,Madinah,1,2,White,company,1
Shevy,suv,6,2002,"108,662 SAR",2011,"27,802 SAR",180642,6.68,2WD,standard,Dammam,6,-5,Black,company,1
Toyoda,suv,4,2008,"104,890 SAR",2013,"56,451 SAR",86250,9.85,2WD,standard,Madinah,7,2,Gray,individual,0
Shevy,crossover,6,2001,"102,271 SAR",2006,"50,521 SAR",100647,5.41,4WD,standard,Dhahran,1,2,Gray,individual,0
Toyoda,crossover,6,1998,"68,837 SAR",2007,"21,373 SAR",66318,7.32,2WD,standard,Dammam,10,1,White Color,individual,0
Huendae,sedan,8,2006,"67,211 SAR",2011,"34,678 SAR",113191,11280.0mpl,4WD,standard,Riyadh,4,2,Red,individual,1
Fourd,suv,4,1999,"143,353 SAR",2004,"63,734 SAR",59158,4.97,2WD,PREMIUM,Dhahran,9,2,Blue,company,0
Fourd,suv,4,2002,"108,662 SAR",2003,"78,041 SAR",6599,6.61,2WD,STANDARD,Dammam,4,1,Color Blue,individual,1
Toyoda,sedan,6,1996,"92,630 SAR",2001,"47,360 SAR",209793,12.79,4WD,premium,Riyadh,10,1,Brown,individual,0
Honta,crossover,4,1998,"57,364 SAR",2000,"43,420 SAR",31968,16329.999999999998mpl,2WD,standard,Jeddah,5,4,Black,individual,1
JournalMotors,sedan,4,1997,,2002,"29,171 SAR",48574,7.1,2WD,standard,Madinah,9,1,Black,individual,0
JournalMotors,sedan,8,2000,,2004,"33,367 SAR",159021,3.31,2WD,STANDARD,Jeddah,8,2,Black,individual,0
Huendae,suv,4,2006,"84,014 SAR",2012,"44,107 SAR",59206,13.73,2WD,standard,Jeddah,2,1,Silver,individual,0
Shevy,sedan,4,2000,"97,480 SAR",2000,"63,009 SAR",838,7.69,2WD,premium,Riyadh,5,2,Color Black,individual,1
Huendae,suv,4,2005,"82,367 SAR",2008,"53,940 SAR",50499,10.78,2WD,STANDARD,Dhahran,8,3,White,individual,1
Honta,suv,4,1998,,2003,"38,759 SAR",97038,15.17,2WD,STANDARD,Riyadh,8,2,Gray,individual,0
Fourd,sedan,4,2003,"88,668 SAR",2005,"52,575 SAR",43711,7080.0mpl,4WD,standard,Madinah,8,-2,White,individual,0
Geep,sedan,6,2007,"79,981 SAR",2014,"35,901 SAR",53898,9.6,2WD,standard,Makkah,8,-5,White,individual,1
JournalMotors,crossover,4,2002,"86,930 SAR",2007,"42,836 SAR",206578,10190.0mpl,2WD,STANDARD,Madinah,3,-5,Black,company,1
JournalMotors,sedan,8,1998,"66,925 SAR",2001,"39,863 SAR",64545,4.6,2WD,standard,Riyadh,3,-3,Black,individual,0
Shevy,suv,8,1993,,1998,"56,594 SAR",29584,3000.0mpl,2WD,PREMIUM,Jeddah,8,1,Brown,individual,0
Fourd,sedan,4,1992,"83,198 SAR",1998,"35,567 SAR",64156,5960.0mpl,2WD,premium,Jeddah,12,2,White,individual,0
Wolksvagon,suv,6,2002,"93,139 SAR",2008,"48,199 SAR",115344,6470.0mpl,2WD,standard,Jeddah,5,3,Color Blue,company,0
Fourd,suv,6,2008,,2012,"86,422 SAR",67197,3.17,2WD,premium,Makkah,6,-5,Blue,company,0
JournalMotors,suv,4,2007,"201,554 SAR",2013,"86,164 SAR",111370,8.4,4WD,premium,Dhahran,11,-2,Red Color,individual,0
Masda,sedan,4,2001,"60,875 SAR",2002,"48,092 SAR",19303,23.11,4WD,standard,Dammam,12,-3,White,individual,0
Nesshan,suv,4,2000,"74,602 SAR",2004,"45,753 SAR",31412,17.27,2WD,standard,Dhahran,6,2,Blue,individual,0
Toyoda,suv,4,2001,"91,313 SAR",2008,"44,891 SAR",248726,14.25,2WD,standard,Madinah,5,-3,Black,individual,0
Wolksvagon,crossover,4,2003,"76,001 SAR",2008,"42,948 SAR",104055,12870.0mpl,2WD,STANDARD,Dhahran,4,1,White Color,individual,1
Wolksvagon,sedan,4,2000,,2006,"57,075 SAR",122683,17.13,4WD,PREMIUM,Madinah,5,-3,Color Black,individual,0
Shevy,suv,4,1996,,2000,"61,329 SAR",73945,8.96,4WD,standard,Riyadh,4,1,White,individual,1
JournalMotors,sedan,4,2004,"75,368 SAR",2004,"54,129 SAR",837,11200.0mpl,2WD,standard,Dammam,3,-2,Color Blue,company,1
Honta,suv,6,2008,"104,890 SAR",2012,"61,405 SAR",80660,10.13,4WD,standard,Riyadh,7,1,Color Black,individual,1
Honta,suv,4,1998,"100,387 SAR",2004,"47,432 SAR",143223,13.15,2WD,premium,Riyadh,6,-5,Blue,individual,0
JournalMotors,crossover,4,2003,,2008,"43,801 SAR",45659,6320.0mpl,2WD,standard,Riyadh,1,-3,Gray,individual,0
JournalMotors,sedan,6,1997,,2001,"39,618 SAR",166018,5050.0mpl,4WD,standard,Jeddah,7,3,Red Color,individual,1
Fourd,suv,8,2002,"108,662 SAR",2004,"64,430 SAR",89154,3.89,2WD,standard,Dhahran,7,-2,White,individual,0
Nesshan,sedan,6,2006,"56,009 SAR",2011,"27,522 SAR",61542,12.63,2WD,STANDARD,Jeddah,6,1,Color Black,individual,0
JournalMotors,suv,4,2004,"135,663 SAR",2006,"94,082 SAR",34596,5710.0mpl,4WD,standard,Riyadh,3,3,Black,individual,0
Fourd,sedan,6,2005,"76,875 SAR",2008,"40,994 SAR",158934,3060.0mpl,2WD,standard,Madinah,11,2,Color Black,individual,1
Honta,crossover,4,2004,"108,530 SAR",2011,"51,280 SAR",112969,14210.0mpl,4WD,PREMIUM,Riyadh,8,2,White,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2010,"34,178 SAR",43021,7.64,2WD,standard,Madinah,5,-2,Red Color,individual,0
Geep,suv,4,2006,,2012,"52,796 SAR",99507,4.66,2WD,STANDARD,Jeddah,4,3,White,company,1
Masda,sedan,6,1996,"45,947 SAR",1999,"35,025 SAR",62538,17.91,2WD,standard,Jeddah,3,1,Silver,individual,0
JournalMotors,suv,4,2002,"130,395 SAR",2009,"55,604 SAR",306874,6610.0mpl,4WD,STANDARD,Dammam,7,-2,Gray,company,1
Fourd,suv,4,2001,,2006,"49,732 SAR",61809,4.81,2WD,STANDARD,Makkah,11,-5,Silver,individual,1
Fourd,suv,4,2001,,2008,"48,072 SAR",340429,4.52,2WD,STANDARD,Riyadh,3,1,Silver Color,individual,0
Honta,crossover,6,2003,"106,402 SAR",2005,"73,605 SAR",83573,13550.0mpl,4WD,PREMIUM,Dammam,3,4,Color Blue,individual,0
Masda,suv,6,1996,,1998,"54,201 SAR",96407,10.34,4WD,standard,Dammam,5,-5,White Color,company,0
Masda,sedan,4,1997,,2002,"26,740 SAR",205415,21250.0mpl,2WD,standard,Makkah,0,2,Black,individual,0
Wolksvagon,suv,4,2000,"89,522 SAR",2007,"46,327 SAR",70984,10860.0mpl,2WD,standard,Dammam,5,1,Black,individual,0
Shevy,crossover,8,2001,"85,225 SAR",2009,"22,953 SAR",178943,3.21,2WD,standard,Riyadh,4,3,White,individual,1
Honta,sedan,4,2005,"65,893 SAR",2009,"40,412 SAR",75900,16.19,4WD,standard,Madinah,11,2,Color Black,individual,0
Huendae,suv,4,1996,,1997,"63,683 SAR",20223,18.58,2WD,standard,Madinah,2,-2,Red,individual,0
Nesshan,sedan,4,1994,,1998,"31,599 SAR",26289,17.08,2WD,standard,Riyadh,2,2,Red Color,individual,1
Honta,sedan,4,1998,"47,803 SAR",2000,"40,305 SAR",45718,26.17,2WD,STANDARD,Madinah,2,-3,White Color,company,0
Toyoda,sedan,4,1998,,2003,"37,734 SAR",96094,22680.0mpl,2WD,STANDARD,Riyadh,3,1,Gray Color,company,0
Masda,crossover,6,2004,,2008,"42,021 SAR",45650,8.1,2WD,standard,Dammam,2,-3,Gray,company,1
Honta,suv,4,2000,"89,522 SAR",2005,"46,190 SAR",91991,13.78,4WD,standard,Makkah,8,1,Brown,individual,1
Wolksvagon,sedan,4,2007,"68,555 SAR",2009,"51,796 SAR",18437,14490.0mpl,2WD,standard,Dhahran,4,2,Black,individual,0
Masda,sedan,4,2004,"53,834 SAR",2004,"40,291 SAR",1246,18330.0mpl,2WD,STANDARD,Makkah,6,1,Blue,individual,0
Wolksvagon,crossover,4,2006,,2011,"76,206 SAR",220086,16290.0mpl,4WD,PREMIUM,Dhahran,9,2,Red,company,0
Huendae,sedan,4,2004,"75,368 SAR",2008,"48,534 SAR",68964,25.54,2WD,PREMIUM,Madinah,10,3,Color Blue,individual,1
Masda,sedan,6,2001,,2007,"38,963 SAR",239712,20.38,2WD,PREMIUM,Madinah,3,2,Silver,individual,0
Toyoda,crossover,4,2004,"77,522 SAR",2009,"48,444 SAR",211230,16.28,2WD,standard,Riyadh,2,1,Brown,individual,0
JournalMotors,crossover,4,2006,"131,734 SAR",2008,"86,332 SAR",30758,3.52,2WD,PREMIUM,Madinah,4,2,White Color,individual,1
Honta,sedan,4,1999,"48,759 SAR",2006,"26,609 SAR",135332,22240.0mpl,2WD,standard,Jeddah,4,3,White,individual,1
Huendae,sedan,4,2005,,2010,"49,865 SAR",62791,22.55,4WD,premium,Dhahran,8,2,Gray,company,0
Shevy,sedan,4,2003,,2007,"41,415 SAR",83531,11960.0mpl,2WD,STANDARD,Jeddah,3,1,Black,company,0
BeEmW,suv,4,2002,"108,662 SAR",2005,"58,252 SAR",103783,6.85,2WD,STANDARD,Riyadh,11,-5,Color Black,individual,0
Toyoda,sedan,4,1996,"55,136 SAR",1998,"43,532 SAR",66055,16.34,2WD,STANDARD,Jeddah,11,1,Gray,individual,0
Fourd,crossover,4,2002,"86,930 SAR",2009,"39,020 SAR",155009,7.94,2WD,STANDARD,Madinah,4,-5,Red,individual,1
JournalMotors,suv,6,2002,"152,128 SAR",2007,"71,017 SAR",58882,4.79,2WD,premium,Riyadh,6,2,Silver,company,1
Honta,suv,4,2007,"85,694 SAR",2008,"64,784 SAR",16857,14.36,2WD,standard,Riyadh,5,-3,White,individual,0
Toyoda,sedan,4,2000,,2004,"50,512 SAR",37283,17.6,4WD,STANDARD,Riyadh,4,2,Blue,individual,1
Mercetes,suv,4,2004,"113,052 SAR",2010,"45,913 SAR",106155,5.45,2WD,standard,Jeddah,6,4,Black,individual,0
Fourd,sedan,4,2003,,2007,"37,273 SAR",81009,8.38,2WD,standard,Madinah,4,2,Silver,individual,0
Geep,sedan,4,1998,"66,925 SAR",2003,"29,754 SAR",103357,5.1,2WD,standard,Madinah,4,3,Black,company,0
Honta,suv,4,1996,"115,787 SAR",2001,"65,716 SAR",79041,15070.0mpl,4WD,premium,Jeddah,10,1,White,individual,1
Toyoda,sedan,6,1998,,2003,"47,545 SAR",44097,15.8,2WD,premium,Makkah,4,3,Black,company,0
JournalMotors,suv,4,1999,"102,395 SAR",2006,"48,637 SAR",120339,6730.0mpl,2WD,STANDARD,Makkah,3,1,Silver,individual,0
Nesshan,sedan,6,2000,"49,734 SAR",2003,"34,121 SAR",68647,17.84,2WD,standard,Jeddah,8,2,Black,individual,0
JournalMotors,suv,6,2006,"141,144 SAR",2014,"38,013 SAR",149427,4090.0mpl,4WD,standard,Riyadh,6,-5,Gray,individual,1
JournalMotors,suv,4,2005,"115,313 SAR",2012,"49,296 SAR",124165,2850.0mpl,2WD,STANDARD,Dhahran,7,1,Color Black,individual,0
JournalMotors,crossover,4,2005,"92,251 SAR",2009,"49,121 SAR",40616,7.64,2WD,standard,Dhahran,3,-2,Silver,individual,0
JournalMotors,suv,4,2006,,2013,"82,128 SAR",157215,4.14,2WD,premium,Makkah,3,3,Silver,individual,1
Huendae,suv,4,1996,"68,921 SAR",2002,"32,565 SAR",138358,12910.0mpl,2WD,standard,Madinah,12,2,Blue,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2006,"52,582 SAR",10792,9.72,2WD,STANDARD,Madinah,5,2,Color Black,company,0
Shevy,sedan,8,1994,"61,828 SAR",1997,"34,889 SAR",52824,4.29,2WD,standard,Dammam,4,2,Color Black,individual,0
Shevy,suv,4,2006,"117,620 SAR",2008,"73,412 SAR",36275,6.04,2WD,standard,Dammam,5,3,White,individual,0
Toyoda,sedan,4,1998,"96,372 SAR",2003,"57,054 SAR",92981,16.28,4WD,PREMIUM,Makkah,6,-5,Black,company,0
Toyoda,crossover,8,2004,,2012,"28,082 SAR",162597,9.06,2WD,standard,Dhahran,1,-2,Red,individual,1
Nesshan,suv,6,2001,,2006,"35,522 SAR",236233,10370.0mpl,2WD,standard,Jeddah,5,3,Black,individual,0
Shevy,suv,4,2002,"152,128 SAR",2002,"98,332 SAR",829,4.96,2WD,premium,Dhahran,5,2,Silver,individual,1
Toyoda,sedan,4,2006,,2006,"73,458 SAR",545,15.95,4WD,standard,Jeddah,0,1,White,company,0
Masda,sedan,6,2001,,2008,"40,268 SAR",108181,14.34,4WD,PREMIUM,Madinah,6,2,Red Color,company,0
Masda,crossover,8,2006,"67,211 SAR",2013,"35,285 SAR",161270,6.03,2WD,STANDARD,Riyadh,2,-3,Gray,individual,0
Toyoda,sedan,4,2006,"94,096 SAR",2006,"81,807 SAR",723,12.03,2WD,PREMIUM,Makkah,3,-3,White,individual,1
Masda,sedan,8,2005,"76,875 SAR",2009,"47,505 SAR",184016,8.28,2WD,premium,Jeddah,3,-2,Gray,individual,1
Masda,crossover,4,2008,"117,477 SAR",2012,"62,224 SAR",138902,9.74,4WD,PREMIUM,Jeddah,9,1,White Color,individual,0
Masda,crossover,6,2000,"59,681 SAR",2003,"39,084 SAR",26693,11610.0mpl,2WD,standard,Dhahran,6,-5,Gray,individual,1
Toyoda,crossover,4,1995,"64,866 SAR",1999,"44,011 SAR",83648,8.36,2WD,STANDARD,Riyadh,2,2,Red,individual,0
Fourd,suv,4,2002,"182,553 SAR",2006,"87,484 SAR",79915,6.02,4WD,PREMIUM,Dhahran,9,4,Blue,individual,0
Shevy,suv,4,1996,"96,489 SAR",2001,"42,791 SAR",56654,5.76,2WD,standard,Riyadh,5,4,Red,individual,1
Shevy,crossover,4,2000,,2004,"61,958 SAR",42176,10.6,2WD,premium,Riyadh,7,1,Silver Color,individual,1
JournalMotors,sedan,6,1997,"78,735 SAR",2003,"35,342 SAR",49117,9.29,4WD,STANDARD,Jeddah,7,2,Color Blue,individual,1
Shevy,sedan,4,1996,,1998,"43,360 SAR",107758,6810.0mpl,4WD,standard,Jeddah,12,2,Black,individual,0
Huendae,suv,6,1994,"66,244 SAR",1997,"41,316 SAR",65692,6300.0mpl,2WD,standard,Makkah,8,-2,Gray,individual,0
Geep,sedan,4,2006,,2011,"38,639 SAR",185292,3.48,2WD,STANDARD,Dhahran,3,3,Red,individual,1
Mercetes,crossover,6,1999,"137,619 SAR",2001,"85,894 SAR",18755,5.31,4WD,PREMIUM,Dammam,8,1,Silver Color,individual,0
Toyoda,suv,4,2005,"118,608 SAR",2011,"58,310 SAR",232572,14.18,4WD,standard,Jeddah,9,2,Red,individual,0
Masda,crossover,4,1997,"56,239 SAR",1999,"38,796 SAR",24383,10900.0mpl,2WD,STANDARD,Dammam,13,2,Color Black,company,0
JournalMotors,crossover,4,2002,"104,316 SAR",2005,"55,922 SAR",143686,6.86,4WD,standard,Jeddah,4,1,Black,individual,0
JournalMotors,sedan,4,2006,"131,734 SAR",2012,"62,573 SAR",130808,6.97,4WD,premium,Madinah,3,2,White Color,individual,0
Fourd,sedan,4,2002,"101,418 SAR",2008,"41,188 SAR",267970,7.7,2WD,premium,Madinah,6,2,Gray,company,0
Huendae,suv,4,2004,,2005,"67,831 SAR",8319,12310.0mpl,2WD,standard,Jeddah,1,3,Brown,individual,0
Huendae,sedan,4,1999,"58,511 SAR",2006,"30,411 SAR",155140,27.35,4WD,STANDARD,Madinah,8,2,Color Black,individual,0
JournalMotors,crossover,4,2003,"106,402 SAR",2010,"43,212 SAR",272707,3.89,4WD,standard,Dhahran,10,-3,Brown,individual,0
Fourd,crossover,4,2004,"90,442 SAR",2009,"38,199 SAR",230783,6.43,2WD,standard,Dhahran,4,1,White,individual,0
