Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
Honta,suv,6,2003,"79,168 SAR",2005,"54,477 SAR",89009,11.52,2WD,standard,Dammam,4,3,Silver,individual,1
Nesshan,suv,6,2005,"82,367 SAR",2011,"43,242 SAR",105353,8.97,2WD,standard,Dhahran,0,3,Black,company,0
Masda,sedan,4,1996,"55,136 SAR",1998,"42,261 SAR",43842,12.07,4WD,standard,Madinah,1,2,Red,company,0
Toyoda,sedan,4,1999,"98,299 SAR",2004,"67,894 SAR",41722,16.11,4WD,premium,Dammam,0,2,White,individual,1
Fourd,suv,4,1998,"100,387 SAR",2004,"45,061 SAR",60651,7.18,2WD,standard,Dammam,8,3,Gray,individual,1
Toyoda,sedan,4,1992,"71,313 SAR",1999,"35,059 SAR",348368,12.96,2WD,premium,Makkah,6,1,Gray,individual,0
Masda,sedan,4,2006,"56,009 SAR",2009,"38,426 SAR",59726,21.29,2WD,standard,Makkah,12,3,Gray,individual,0
Wolksvagon,crossover,4,1998,"68,837 SAR",2005,"39,581 SAR",143703,8.41,2WD,standard,Dammam,3,3,Silver,individual,0
Nesshan,crossover,6,1998,"68,837 SAR",2005,"37,946 SAR",144046,11.64,4WD,standard,Makkah,2,2,Gray,individual,1
JournalMotors,sedan,4,2001,"99,430 SAR",2002,"71,788 SAR",41208,10.48,2WD,premium,Jeddah,3,3,Red,company,0
BeEmW,crossover,8,1995,"75,678 SAR",2001,"30,734 SAR",234241,6.22,2WD,standard,Jeddah,6,3,Red,individual,0
Huendae,suv,8,2000,"74,602 SAR",2005,"42,769 SAR",31203,6.46,2WD,standard,Jeddah,2,2,Silver,individual,1
Toyoda,sedan,8,2005,"65,893 SAR",2011,"32,394 SAR",221128,12.55,2WD,standard,Dammam,12,3,White,individual,0
JournalMotors,suv,8,2005,"138,376 SAR",2009,"77,559 SAR",46296,3.99,4WD,standard,Madinah,3,1,Silver,company,0
Honta,crossover,4,2002,"86,930 SAR",2007,"42,717 SAR",102004,12.48,2WD,premium,Dammam,8,1,Black,individual,0
Shevy,suv,4,2002,"108,662 SAR",2007,"45,895 SAR",106452,5.27,2WD,standard,Dammam,5,4,Black,individual,0
Honta,sedan,8,2005,"54,911 SAR",2011,"27,242 SAR",52865,10.96,2WD,standard,Dammam,11,1,Black,individual,1
Fourd,sedan,6,2002,"72,441 SAR",2005,"45,420 SAR",50723,4.99,2WD,standard,Dhahran,2,2,Black,individual,0
Wolksvagon,suv,8,1994,"111,291 SAR",1999,"59,896 SAR",89108,4.44,2WD,premium,Jeddah,4,2,White,individual,0
Shevy,crossover,4,2005,"110,701 SAR",2012,"44,958 SAR",74137,7.13,4WD,standard,Dhahran,12,4,Black,company,0
Masda,sedan,6,2008,"58,272 SAR",2012,"34,114 SAR",40933,11.51,2WD,standard,Dhahran,4,1,White,individual,1
JournalMotors,suv,8,2000,"104,443 SAR",2006,"44,649 SAR",117081,3.68,2WD,standard,Dammam,11,2,White,individual,0
JournalMotors,sedan,6,2006,"131,734 SAR",2010,"69,775 SAR",64930,4.15,4WD,premium,Makkah,8,3,White,individual,1
Shevy,suv,4,2005,"138,376 SAR",2012,"59,007 SAR",263900,3.82,4WD,standard,Jeddah,8,2,Silver,individual,1
Toyoda,suv,4,1992,"91,688 SAR",1994,"72,738 SAR",31693,9.01,4WD,standard,Jeddah,12,2,Gray,individual,1
Honta,suv,6,2000,"74,602 SAR",2001,"65,798 SAR",23610,10.29,2WD,standard,Riyadh,2,3,Silver,individual,1
Fourd,sedan,4,2004,"75,368 SAR",2009,"35,370 SAR",180105,4.06,2WD,standard,Dhahran,2,3,Brown,individual,0
Toyoda,sedan,4,2003,"63,334 SAR",2004,"60,889 SAR",33742,18.48,2WD,standard,Madinah,3,1,White,individual,0
Honta,sedan,8,1998,"57,364 SAR",2007,"18,069 SAR",104533,9.61,4WD,standard,Dhahran,1,2,Silver,individual,0
JournalMotors,crossover,4,2000,"116,976 SAR",2002,"77,066 SAR",70816,3.76,2WD,premium,Makkah,2,2,White,company,0
Fourd,suv,4,1998,"140,542 SAR",2000,"97,465 SAR",44133,5.39,2WD,premium,Makkah,3,2,Silver,individual,0
JournalMotors,crossover,4,2003,"124,136 SAR",2009,"50,414 SAR",239643,7.47,2WD,premium,Madinah,11,2,Red,company,0
Shevy,sedan,6,1990,"68,544 SAR",1992,"47,535 SAR",26026,6.79,4WD,standard,Jeddah,1,1,Gray,company,0
JournalMotors,sedan,4,2005,"92,251 SAR",2009,"44,209 SAR",147439,10.46,4WD,standard,Makkah,7,3,White,company,0
JournalMotors,sedan,6,2001,"85,225 SAR",2010,"21,860 SAR",80978,3.11,4WD,standard,Riyadh,7,1,Gray,individual,0
Fourd,sedan,4,2001,"85,225 SAR",2009,"22,953 SAR",132797,9.25,4WD,standard,Dammam,4,2,Blue,company,1
BeEmW,suv,8,2004,"189,928 SAR",2009,"93,589 SAR",242204,2.15,4WD,premium,Makkah,3,2,Red,individual,1
Fourd,sedan,4,2008,"81,581 SAR",2014,"34,875 SAR",58211,8.54,2WD,standard,Makkah,7,3,Blue,individual,0
Toyoda,sedan,4,2004,"64,601 SAR",2005,"58,691 SAR",38604,16.66,2WD,standard,Dhahran,9,3,Gray,company,1
JournalMotors,suv,4,2000,"104,443 SAR",2003,"55,990 SAR",60790,2.71,2WD,standard,Riyadh,5,4,Black,individual,0
JournalMotors,suv,8,2000,"146,220 SAR",2007,"59,383 SAR",292899,3.99,2WD,premium,Riyadh,9,2,White,individual,0
Toyoda,suv,6,1996,"82,705 SAR",2001,"46,737 SAR",86903,5.76,2WD,standard,Riyadh,4,2,Gray,individual,1
Huendae,suv,4,2001,"106,532 SAR",2007,"50,336 SAR",105012,13.5,2WD,premium,Jeddah,4,2,Red,individual,0
Mercetes,sedan,6,2003,"73,890 SAR",2011,"19,900 SAR",160621,3.83,2WD,standard,Dhahran,5,3,Gray,individual,1
Fourd,sedan,4,2000,"83,554 SAR",2002,"54,757 SAR",33897,8.4,4WD,standard,Dhahran,11,2,Silver,company,1
Honta,crossover,4,2004,"64,601 SAR",2009,"31,744 SAR",64081,14.66,2WD,standard,Dammam,5,2,Black,individual,0
Shevy,sedan,4,1997,"65,612 SAR",2000,"37,024 SAR",53590,9.75,2WD,standard,Riyadh,10,2,Gray,individual,0
Honta,sedan,4,2000,"49,734 SAR",2002,"37,739 SAR",18891,27.35,2WD,standard,Makkah,5,1,Gray,company,0
Nesshan,crossover,4,2003,"63,334 SAR",2007,"43,158 SAR",44937,17.84,2WD,standard,Dhahran,2,2,Blue,individual,0
JournalMotors,suv,6,1994,"92,742 SAR",1997,"58,003 SAR",60035,6.38,2WD,standard,Dammam,2,4,White,individual,1
Wolksvagon,crossover,4,1991,"59,927 SAR",1994,"40,936 SAR",52172,14.65,2WD,standard,Madinah,5,3,Gray,individual,0
Fourd,suv,4,1998,"140,542 SAR",2002,"67,351 SAR",34941,7.9,2WD,premium,Jeddah,8,4,Gray,company,0
Nesshan,sedan,4,1997,"65,612 SAR",1999,"58,086 SAR",14678,17.4,2WD,premium,Dhahran,2,2,Blue,individual,1
Huendae,sedan,4,1995,"45,046 SAR",1998,"30,827 SAR",124225,20.26,2WD,standard,Dhahran,4,2,White,individual,1
Honta,crossover,4,1998,"57,364 SAR",2004,"33,127 SAR",52703,21.86,2WD,standard,Riyadh,2,2,Silver,individual,0
Honta,suv,6,2005,"82,367 SAR",2009,"51,026 SAR",53985,12.86,2WD,standard,Jeddah,2,2,Blue,individual,0
Fourd,sedan,4,2003,"88,668 SAR",2008,"39,421 SAR",57912,6.96,4WD,standard,Riyadh,4,2,Silver,individual,0
Fourd,suv,4,2006,"164,668 SAR",2010,"78,913 SAR",184748,3.46,2WD,premium,Madinah,4,1,Gray,individual,0
Shevy,suv,6,1998,"120,465 SAR",2002,"57,730 SAR",140196,4.46,4WD,standard,Jeddah,11,3,White,company,0
Nesshan,suv,6,2002,"130,395 SAR",2009,"55,450 SAR",362997,9.21,4WD,premium,Riyadh,5,2,White,company,0
Huendae,suv,4,1998,"86,046 SAR",2002,"45,576 SAR",190470,6.73,4WD,standard,Dhahran,9,3,White,individual,0
Fourd,suv,4,2002,"108,662 SAR",2005,"67,960 SAR",135845,3.02,2WD,standard,Jeddah,3,2,Black,individual,1
Masda,suv,6,2004,"113,052 SAR",2007,"66,985 SAR",54354,12.12,2WD,premium,Riyadh,9,4,Black,individual,0
JournalMotors,suv,4,2009,"174,747 SAR",2010,"113,550 SAR",36345,3.96,2WD,premium,Dhahran,6,2,Blue,individual,0
Honta,sedan,6,1993,"43,297 SAR",1999,"23,753 SAR",140647,20.78,2WD,standard,Madinah,2,4,White,company,0
Fourd,crossover,8,2006,"112,915 SAR",2011,"55,780 SAR",96589,3.84,4WD,standard,Dhahran,2,3,Black,individual,0
Fourd,sedan,4,1999,"95,569 SAR",2007,"24,513 SAR",183055,12.8,2WD,premium,Dhahran,9,3,Black,individual,0
Huendae,suv,4,1997,"70,299 SAR",2004,"31,555 SAR",253520,7.83,2WD,standard,Dhahran,8,3,Gray,individual,0
Honta,suv,4,2006,"100,817 SAR",2012,"55,575 SAR",112376,12.24,4WD,standard,Madinah,2,3,Gray,individual,1
JournalMotors,suv,4,2007,"201,554 SAR",2016,"51,698 SAR",91901,8.17,4WD,premium,Riyadh,8,3,Blue,company,0
JournalMotors,suv,4,2007,"167,961 SAR",2015,"50,262 SAR",86267,7.39,2WD,premium,Jeddah,1,2,Red,individual,1
Shevy,suv,8,2001,"106,532 SAR",2003,"63,167 SAR",78803,1.71,2WD,standard,Riyadh,6,1,Blue,individual,0
Geep,sedan,4,1993,"60,616 SAR",1997,"33,975 SAR",89953,9.59,2WD,standard,Dhahran,2,2,Red,individual,0
Shevy,sedan,8,2002,"72,441 SAR",2007,"32,207 SAR",108888,4.39,2WD,standard,Jeddah,10,2,Black,individual,0
Fourd,suv,6,2005,"161,439 SAR",2011,"65,564 SAR",253606,4.58,2WD,premium,Dhahran,7,3,White,individual,0
JournalMotors,crossover,6,1991,"69,914 SAR",1997,"33,209 SAR",52565,4.05,2WD,standard,Dhahran,0,1,Gray,individual,0
Toyoda,suv,4,2003,"95,002 SAR",2009,"49,163 SAR",100194,11.73,2WD,standard,Dammam,8,3,White,individual,0
Fourd,crossover,4,1994,"124,646 SAR",1996,"82,119 SAR",67932,10.69,4WD,premium,Jeddah,2,2,Silver,individual,0
Shevy,sedan,4,2001,"85,225 SAR",2010,"24,289 SAR",82220,9.76,4WD,standard,Dammam,3,2,Blue,individual,0
Honta,sedan,6,2001,"50,729 SAR",2006,"26,174 SAR",91950,10.08,2WD,standard,Riyadh,5,3,Gray,company,1
Toyoda,crossover,4,2007,"82,266 SAR",2012,"46,267 SAR",62556,19.5,2WD,standard,Riyadh,11,4,Black,individual,0
Fourd,suv,6,1995,"94,597 SAR",1997,"62,322 SAR",77527,2.38,2WD,standard,Dhahran,3,1,Blue,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2009,"40,934 SAR",70495,5.44,2WD,standard,Riyadh,3,4,Gray,individual,0
JournalMotors,suv,4,1996,"96,489 SAR",2003,"41,145 SAR",310425,8.03,2WD,standard,Jeddah,6,2,White,company,1
Huendae,crossover,4,2005,"92,251 SAR",2008,"66,455 SAR",34290,16.21,2WD,premium,Madinah,11,1,Black,individual,1
Shevy,suv,6,1997,"98,419 SAR",1999,"61,428 SAR",40723,4.44,2WD,standard,Riyadh,8,2,Black,company,0
Honta,sedan,6,2004,"53,834 SAR",2009,"32,251 SAR",189208,17.01,2WD,standard,Riyadh,3,2,Red,company,1
JournalMotors,suv,4,1998,"140,542 SAR",2003,"59,360 SAR",36663,7.34,2WD,premium,Riyadh,5,4,Silver,individual,0
Fourd,crossover,4,2005,"92,251 SAR",2012,"39,437 SAR",81630,6.39,2WD,standard,Madinah,10,2,Blue,individual,0
JournalMotors,suv,4,2009,"124,819 SAR",2014,"55,494 SAR",97185,8.42,2WD,standard,Dammam,11,3,Blue,individual,0
Shevy,sedan,6,1999,"68,263 SAR",2003,"38,261 SAR",42148,7.61,2WD,standard,Makkah,3,3,Blue,individual,0
Honta,sedan,8,2003,"63,334 SAR",2003,"47,880 SAR",1419,13.17,4WD,standard,Madinah,2,2,Gray,individual,0
Masda,sedan,4,1996,"45,947 SAR",1996,"31,262 SAR",1224,9.49,2WD,standard,Riyadh,6,2,Red,individual,0
Toyoda,sedan,4,2000,"83,554 SAR",2005,"46,992 SAR",80607,20.28,2WD,premium,Dammam,11,4,Silver,company,0
Shevy,suv,6,1992,"89,141 SAR",1998,"40,013 SAR",132065,5.46,2WD,standard,Dhahran,13,3,Black,individual,1
Masda,suv,6,1999,"102,395 SAR",2006,"48,381 SAR",146820,8.42,2WD,premium,Dhahran,10,3,Brown,individual,0
JournalMotors,sedan,4,1997,"110,229 SAR",2003,"47,122 SAR",102273,9.11,4WD,premium,Dammam,7,3,Black,individual,0
Huendae,sedan,4,1999,"58,511 SAR",2001,"40,363 SAR",44091,13.97,4WD,standard,Dammam,7,2,Black,individual,0
Nesshan,sedan,6,2004,"53,834 SAR",2007,"36,933 SAR",62750,17.67,2WD,standard,Makkah,5,3,Red,individual,0
Honta,crossover,4,2000,"59,681 SAR",2008,"17,680 SAR",67677,15.97,2WD,standard,Makkah,9,4,Blue,individual,0
JournalMotors,sedan,6,1997,"78,735 SAR",1999,"51,599 SAR",39057,5.94,4WD,standard,Jeddah,6,1,White,individual,1
Fourd,suv,8,2008,"146,846 SAR",2016,"37,571 SAR",374925,2.32,4WD,standard,Madinah,5,3,Black,company,1
Toyoda,sedan,4,2002,"74,511 SAR",2008,"44,986 SAR",68981,13.29,4WD,standard,Dammam,2,2,Red,individual,1
Shevy,suv,4,2003,"186,204 SAR",2009,"79,602 SAR",45107,7.68,4WD,premium,Dhahran,7,2,Red,individual,0
JournalMotors,crossover,6,2001,"85,225 SAR",2005,"47,768 SAR",78332,5.0,2WD,standard,Madinah,2,3,Silver,company,0
Toyoda,suv,4,2005,"98,840 SAR",2008,"67,517 SAR",59909,12.45,2WD,standard,Madinah,8,3,Black,individual,0
Toyoda,crossover,6,2001,"87,660 SAR",2001,"65,324 SAR",766,13.61,4WD,standard,Makkah,10,2,Blue,individual,0
Shevy,sedan,4,2001,"71,021 SAR",2007,"28,843 SAR",248625,10.11,2WD,standard,Makkah,7,2,Red,individual,0
Shevy,sedan,4,1998,"66,925 SAR",2002,"35,448 SAR",43609,11.57,2WD,standard,Dammam,9,2,Black,company,1
Fourd,sedan,4,1997,"65,612 SAR",2004,"28,049 SAR",147776,4.78,2WD,standard,Dhahran,11,2,Silver,individual,0
Fourd,sedan,4,1997,"78,735 SAR",2001,"39,618 SAR",140833,3.23,4WD,standard,Makkah,5,2,White,individual,1
Toyoda,sedan,8,1996,"55,136 SAR",1998,"39,575 SAR",76763,9.65,2WD,standard,Dammam,8,2,Blue,company,0
Huendae,sedan,4,1993,"60,616 SAR",1998,"38,226 SAR",94438,18.34,2WD,premium,Riyadh,3,2,Blue,individual,1
Masda,sedan,4,1998,"57,364 SAR",2000,"43,420 SAR",93651,24.07,4WD,standard,Jeddah,7,1,Black,individual,1
Fourd,sedan,4,1997,"65,612 SAR",1999,"36,856 SAR",100412,5.63,2WD,standard,Makkah,7,3,White,company,0
JournalMotors,crossover,4,1995,"75,678 SAR",2002,"32,352 SAR",87512,5.89,2WD,standard,Makkah,6,3,White,individual,0
Honta,sedan,4,1999,"48,759 SAR",2004,"23,960 SAR",53124,11.49,2WD,standard,Madinah,5,2,Red,individual,0
Masda,sedan,4,2000,"83,554 SAR",2004,"46,585 SAR",77570,12.91,4WD,premium,Madinah,5,1,Gray,individual,0
Honta,crossover,4,2003,"88,668 SAR",2006,"63,874 SAR",68080,15.01,2WD,premium,Makkah,4,3,Blue,company,1
Masda,crossover,6,2004,"64,601 SAR",2010,"28,997 SAR",260323,9.14,2WD,standard,Riyadh,8,2,Gray,company,0
Nesshan,suv,6,1993,"90,924 SAR",1999,"45,348 SAR",237248,10.15,2WD,premium,Dhahran,1,3,Gray,individual,0
Nesshan,suv,4,2004,"113,052 SAR",2008,"66,533 SAR",177930,10.44,2WD,premium,Riyadh,2,2,Black,individual,0
Huendae,suv,8,2005,"98,840 SAR",2006,"74,723 SAR",18878,4.96,4WD,standard,Dhahran,8,3,White,individual,0
Toyoda,suv,6,2001,"91,313 SAR",2006,"51,601 SAR",120231,9.3,2WD,standard,Dammam,4,1,Black,individual,1
Shevy,suv,4,2003,"110,836 SAR",2005,"69,178 SAR",39540,4.65,2WD,standard,Makkah,5,3,Blue,company,0
Huendae,sedan,4,2004,"75,368 SAR",2010,"39,172 SAR",124621,26.28,2WD,premium,Madinah,5,2,White,individual,0
Honta,crossover,4,1999,"58,511 SAR",2000,"54,064 SAR",22929,15.52,2WD,standard,Dhahran,2,3,Blue,individual,0
Masda,suv,4,2002,"77,616 SAR",2005,"48,288 SAR",116407,12.58,2WD,standard,Madinah,4,1,White,individual,1
Toyoda,suv,4,1994,"79,493 SAR",1998,"51,239 SAR",129151,10.45,2WD,standard,Riyadh,3,1,White,company,0
BeEmW,suv,4,2002,"152,128 SAR",2007,"74,963 SAR",201339,6.34,2WD,premium,Makkah,0,3,Black,individual,1
Fourd,suv,4,2008,"146,846 SAR",2014,"69,751 SAR",59496,4.55,4WD,standard,Riyadh,3,2,Black,individual,0
Honta,suv,4,1999,"73,139 SAR",2006,"34,558 SAR",121889,11.59,2WD,standard,Makkah,11,1,White,individual,0
Toyoda,suv,4,2000,"89,522 SAR",2004,"54,666 SAR",78269,12.06,2WD,standard,Jeddah,4,3,White,individual,0
JournalMotors,suv,4,2001,"106,532 SAR",2007,"48,072 SAR",219539,7.28,2WD,standard,Riyadh,2,1,Black,individual,0
Nesshan,suv,4,2002,"93,139 SAR",2002,"63,371 SAR",1026,8.37,4WD,standard,Makkah,6,3,Black,individual,0
Masda,suv,4,2006,"100,817 SAR",2011,"52,293 SAR",39821,10.08,4WD,standard,Dhahran,3,4,Silver,individual,0
Shevy,crossover,4,2004,"108,530 SAR",2005,"74,234 SAR",20368,7.29,4WD,standard,Dammam,4,3,White,individual,0
Toyoda,suv,4,1997,"84,359 SAR",2001,"57,237 SAR",77195,11.36,2WD,standard,Dhahran,3,1,Gray,company,0
JournalMotors,crossover,8,2003,"88,668 SAR",2007,"44,728 SAR",43392,2.56,2WD,standard,Riyadh,8,2,White,individual,0
Honta,suv,4,2000,"74,602 SAR",2007,"33,486 SAR",247981,9.55,2WD,standard,Madinah,9,1,Black,individual,0
Shevy,suv,4,2005,"138,376 SAR",2011,"62,442 SAR",295929,4.38,4WD,standard,Makkah,2,1,Red,individual,0
Shevy,crossover,6,2001,"85,225 SAR",2006,"39,785 SAR",48694,2.24,2WD,standard,Jeddah,11,1,White,individual,1
Masda,suv,4,1997,"70,299 SAR",1999,"51,189 SAR",75741,9.01,2WD,standard,Jeddah,3,3,Black,individual,0
Huendae,suv,4,2008,"87,408 SAR",2012,"46,297 SAR",192868,12.94,2WD,standard,Madinah,7,3,Black,individual,0
JournalMotors,suv,4,1995,"94,597 SAR",1998,"53,381 SAR",16728,6.06,2WD,standard,Riyadh,11,3,White,individual,0
Geep,suv,4,2003,"110,836 SAR",2007,"62,123 SAR",88808,5.62,2WD,standard,Jeddah,1,1,Silver,company,0
Huendae,sedan,4,1992,"42,448 SAR",1995,"32,358 SAR",58717,22.66,2WD,standard,Dhahran,3,2,White,individual,0
Fourd,sedan,4,1996,"77,191 SAR",2004,"19,799 SAR",45678,11.68,4WD,standard,Dhahran,9,3,Black,individual,0
Honta,suv,4,1998,"120,465 SAR",2005,"63,244 SAR",122438,11.07,4WD,premium,Dhahran,3,2,Blue,individual,0
JournalMotors,suv,8,2006,"141,144 SAR",2009,"79,647 SAR",56363,3.88,4WD,standard,Jeddah,5,2,Gray,individual,0
Geep,suv,8,2004,"113,052 SAR",2008,"59,880 SAR",54328,5.53,2WD,standard,Riyadh,5,2,Black,individual,1
Toyoda,suv,8,2002,"93,139 SAR",2005,"63,464 SAR",123653,8.16,2WD,standard,Jeddah,8,3,Silver,individual,1
Toyoda,sedan,4,2007,"95,978 SAR",2013,"54,635 SAR",117865,16.76,2WD,premium,Jeddah,6,3,Blue,company,0
Shevy,sedan,4,1994,"74,194 SAR",1999,"34,819 SAR",191348,10.2,4WD,standard,Jeddah,2,2,Silver,individual,0
Fourd,suv,4,2004,"113,052 SAR",2007,"66,985 SAR",58892,3.12,2WD,standard,Dhahran,6,3,Black,company,1
Fourd,suv,4,1998,"168,651 SAR",2002,"94,528 SAR",33698,6.77,4WD,premium,Jeddah,2,2,Black,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2009,"27,644 SAR",186094,21.28,2WD,standard,Dhahran,8,2,Blue,individual,0
JournalMotors,suv,4,2000,"175,464 SAR",2002,"109,242 SAR",84038,2.64,4WD,premium,Dhahran,6,3,Blue,company,1
Honta,crossover,4,2003,"63,334 SAR",2010,"34,912 SAR",77644,10.82,2WD,standard,Madinah,2,2,Gray,individual,1
Toyoda,sedan,6,1998,"80,310 SAR",2002,"56,942 SAR",143220,15.83,2WD,premium,Riyadh,2,1,Black,individual,0
BeEmW,sedan,8,2004,"75,368 SAR",2009,"33,508 SAR",82308,8.06,2WD,standard,Riyadh,14,3,Red,individual,0
JournalMotors,suv,4,2002,"108,662 SAR",2007,"53,679 SAR",43218,6.13,2WD,standard,Madinah,0,1,Gray,individual,0
Fourd,crossover,4,2007,"115,173 SAR",2013,"46,774 SAR",251056,10.11,4WD,standard,Riyadh,8,2,White,individual,0
Toyoda,suv,8,2006,"100,817 SAR",2012,"57,969 SAR",62753,7.07,2WD,standard,Riyadh,3,2,Black,individual,0
Shevy,sedan,6,1995,"75,678 SAR",2000,"35,515 SAR",196252,3.32,4WD,standard,Madinah,0,2,Black,individual,0
JournalMotors,sedan,4,2002,"72,441 SAR",2010,"17,652 SAR",301275,10.27,2WD,standard,Riyadh,5,1,Blue,company,0
Masda,sedan,8,2007,"68,555 SAR",2013,"35,991 SAR",117807,7.89,4WD,standard,Riyadh,2,2,Gray,individual,0
Wolksvagon,sedan,4,2001,"73,050 SAR",2009,"22,682 SAR",157210,10.2,4WD,standard,Makkah,8,3,Silver,individual,0
Huendae,crossover,4,1997,"94,482 SAR",2003,"46,651 SAR",235062,18.03,4WD,premium,Dammam,4,1,Black,individual,0
Masda,crossover,8,2007,"68,555 SAR",2011,"42,469 SAR",75289,5.51,2WD,standard,Jeddah,3,2,Silver,individual,0
Wolksvagon,suv,8,2006,"120,980 SAR",2008,"91,177 SAR",77507,6.3,4WD,standard,Jeddah,4,1,White,individual,1
Toyoda,suv,4,2008,"146,846 SAR",2016,"50,661 SAR",153128,9.28,2WD,premium,Dhahran,1,1,Black,individual,0
JournalMotors,suv,4,2003,"110,836 SAR",2006,"62,388 SAR",122959,4.2,2WD,standard,Dhahran,5,2,Gray,individual,1
Toyoda,suv,4,2005,"118,608 SAR",2009,"80,475 SAR",38715,9.87,4WD,standard,Madinah,0,2,White,individual,0
Shevy,suv,4,2006,"197,602 SAR",2011,"75,115 SAR",264006,3.77,4WD,premium,Riyadh,6,4,Gray,individual,0
Toyoda,crossover,6,2005,"110,701 SAR",2012,"57,287 SAR",56310,11.42,2WD,premium,Makkah,8,3,White,individual,0
Toyoda,suv,6,1995,"81,083 SAR",1997,"58,199 SAR",81706,9.74,2WD,standard,Riyadh,6,3,Black,individual,0
Toyoda,suv,6,2005,"98,840 SAR",2011,"46,034 SAR",308839,6.93,2WD,standard,Dammam,9,3,Black,company,0
Fourd,sedan,6,2007,"95,978 SAR",2013,"43,082 SAR",305302,9.8,4WD,standard,Makkah,2,2,Black,company,1
Toyoda,suv,6,2003,"133,003 SAR",2010,"68,829 SAR",52430,10.74,2WD,premium,Dammam,5,3,Silver,individual,0
Toyoda,suv,6,2003,"95,002 SAR",2009,"57,357 SAR",129721,7.85,2WD,standard,Jeddah,3,1,Black,individual,1
Shevy,sedan,4,1998,"66,925 SAR",2002,"33,760 SAR",79923,11.23,2WD,standard,Makkah,8,1,White,individual,0
Shevy,crossover,4,2002,"86,930 SAR",2009,"41,291 SAR",159463,5.51,2WD,standard,Jeddah,1,2,Silver,individual,0
JournalMotors,suv,4,2000,"104,443 SAR",2006,"42,416 SAR",124060,6.59,2WD,standard,Madinah,7,4,White,individual,0
Huendae,crossover,4,2000,"59,681 SAR",2001,"52,112 SAR",21446,17.12,2WD,standard,Riyadh,9,1,Red,company,1
Toyoda,suv,8,2003,"95,002 SAR",2005,"75,367 SAR",38777,7.99,2WD,standard,Jeddah,7,2,Black,individual,1
Wolksvagon,sedan,4,1994,"52,995 SAR",1997,"41,812 SAR",30448,16.26,2WD,standard,Riyadh,9,2,Gray,individual,1
JournalMotors,crossover,4,2008,"164,468 SAR",2012,"78,817 SAR",159340,11.48,4WD,premium,Madinah,7,2,White,individual,0
Shevy,suv,4,2000,"146,220 SAR",2003,"91,679 SAR",37690,4.89,2WD,premium,Jeddah,2,2,Blue,individual,0
Huendae,crossover,8,2004,"90,442 SAR",2009,"44,443 SAR",114269,9.51,2WD,premium,Jeddah,10,2,Blue,company,0
Fourd,sedan,4,2003,"88,668 SAR",2006,"55,455 SAR",61848,9.59,4WD,standard,Dammam,3,4,White,individual,1
BeEmW,crossover,4,2006,"94,096 SAR",2011,"39,743 SAR",209841,5.82,2WD,standard,Madinah,12,1,Black,individual,0
Nesshan,crossover,6,2003,"76,001 SAR",2007,"40,255 SAR",146352,11.95,4WD,standard,Jeddah,11,3,Silver,individual,0
Fourd,sedan,4,2002,"72,441 SAR",2005,"45,420 SAR",58543,7.99,2WD,standard,Dhahran,3,2,Black,individual,0
Toyoda,suv,4,2005,"118,608 SAR",2007,"85,133 SAR",64742,11.14,4WD,standard,Dhahran,10,2,Blue,individual,0
Nesshan,suv,4,2003,"79,168 SAR",2008,"38,903 SAR",119992,14.17,2WD,standard,Madinah,6,1,Red,company,0
Fourd,sedan,8,1999,"68,263 SAR",2003,"38,261 SAR",38483,4.08,2WD,standard,Dammam,2,3,Black,company,0
Honta,sedan,4,1998,"57,364 SAR",2001,"37,387 SAR",119091,20.37,4WD,standard,Madinah,9,2,Gray,company,0
Shevy,suv,4,2000,"104,443 SAR",2006,"46,881 SAR",125440,4.53,2WD,standard,Dammam,5,1,Gray,individual,1
Mercetes,crossover,8,2002,"86,930 SAR",2008,"37,162 SAR",104743,2.42,2WD,standard,Makkah,14,1,Gray,company,0
Huendae,sedan,4,1999,"58,511 SAR",2002,"40,042 SAR",100001,25.61,4WD,standard,Jeddah,10,2,Blue,individual,1
Wolksvagon,crossover,4,2008,"100,694 SAR",2014,"52,109 SAR",127169,11.86,4WD,standard,Dammam,12,3,Red,company,0
Fourd,suv,4,2000,"125,332 SAR",2005,"55,722 SAR",111391,8.88,4WD,standard,Riyadh,4,2,Silver,individual,0
Honta,suv,4,1996,"115,787 SAR",1997,"91,474 SAR",38187,15.72,4WD,premium,Madinah,5,1,Silver,individual,0
BeEmW,suv,6,1997,"98,419 SAR",2001,"47,165 SAR",143192,4.01,2WD,standard,Dammam,6,2,Blue,individual,0
Nesshan,sedan,6,2006,"78,413 SAR",2010,"47,970 SAR",158865,16.29,2WD,premium,Riyadh,11,3,Black,individual,1
Toyoda,suv,4,2000,"89,522 SAR",2003,"61,152 SAR",59879,7.98,2WD,standard,Madinah,6,2,White,individual,0
Honta,sedan,4,2007,"68,555 SAR",2011,"39,942 SAR",166106,16.95,4WD,standard,Dhahran,9,2,Black,individual,0
