Manufacturer,Type,Cylinders,Model_Year,Model_Price,Sold_Year,Sale_Price,KM_Driven,KPL,Power,Class,Location,Accident_History,Owner_History,Color,Seller_Type,Service_History
JournalMotors,sedan,4,1995,"63,065 SAR",1995,"38,822 SAR",700,5.93,2WD,standard,Madinah,12,3,White,individual,0
Masda,suv,4,2006,"84,014 SAR",2012,"45,849 SAR",79238,16.92,2WD,standard,Dammam,8,2,Blue,individual,1
JournalMotors,suv,6,2007,"201,554 SAR",2009,"119,509 SAR",71677,4.08,4WD,premium,Makkah,9,3,White,company,0
Toyoda,sedan,8,1998,"57,364 SAR",2003,"30,873 SAR",83668,9.14,2WD,standard,Riyadh,5,1,Black,individual,0
JournalMotors,sedan,4,2004,"105,516 SAR",2012,"28,418 SAR",92628,5.64,2WD,premium,Madinah,6,2,Gray,individual,1
JournalMotors,sedan,4,2001,"85,225 SAR",2004,"48,092 SAR",53518,9.52,4WD,standard,Jeddah,8,1,Black,individual,0
JournalMotors,suv,4,2006,"117,620 SAR",2012,"50,282 SAR",120815,5.25,2WD,standard,Riyadh,7,2,Gray,individual,0
Nesshan,suv,4,2003,"79,168 SAR",2007,"44,140 SAR",74525,14.29,2WD,standard,Makkah,8,2,White,individual,0
Masda,sedan,6,2005,"65,893 SAR",2007,"50,506 SAR",17092,13.82,4WD,standard,Madinah,2,3,Silver,individual,0
Huendae,suv,4,1998,"86,046 SAR",2004,"49,691 SAR",128246,18.17,4WD,standard,Jeddah,1,2,Black,company,0
Honta,sedan,6,1997,"46,866 SAR",1999,"35,563 SAR",25113,18.41,2WD,standard,Riyadh,11,2,White,individual,0
JournalMotors,suv,4,2000,"146,220 SAR",2001,"100,014 SAR",21611,5.59,2WD,premium,Jeddah,6,1,White,individual,0
Toyoda,sedan,4,2001,"60,875 SAR",2004,"43,454 SAR",117382,19.42,2WD,standard,Riyadh,5,2,Gray,individual,0
Fourd,sedan,4,2007,"79,981 SAR",2010,"42,876 SAR",27056,5.46,2WD,standard,Makkah,5,4,White,individual,0
Toyoda,crossover,8,2008,"100,694 SAR",2014,"52,109 SAR",120959,7.44,4WD,standard,Dammam,4,2,Blue,individual,0
Masda,crossover,4,1995,"54,055 SAR",1997,"39,154 SAR",22546,12.65,2WD,standard,Jeddah,4,2,Black,individual,1
JournalMotors,crossover,6,1995,"75,678 SAR",1998,"40,569 SAR",35745,7.52,2WD,standard,Dammam,6,4,Black,individual,0
Shevy,suv,4,1996,"96,489 SAR",1998,"60,223 SAR",46810,3.89,2WD,standard,Dammam,5,2,Blue,individual,0
Fourd,suv,4,2000,"146,220 SAR",2004,"70,072 SAR",153307,5.89,2WD,premium,Makkah,12,3,Black,company,0
Honta,sedan,4,2002,"51,744 SAR",2011,"15,329 SAR",377524,18.81,2WD,standard,Madinah,6,3,White,company,0
Huendae,suv,4,2003,"79,168 SAR",2008,"38,903 SAR",68897,10.16,2WD,standard,Dhahran,5,2,Black,company,0
Nesshan,suv,8,2004,"80,752 SAR",2005,"64,100 SAR",16143,5.78,2WD,standard,Makkah,7,3,Silver,company,1
Shevy,sedan,4,2005,"76,875 SAR",2009,"45,242 SAR",83835,3.63,2WD,standard,Madinah,3,3,Blue,individual,1
Toyoda,crossover,4,2006,"80,653 SAR",2006,"62,807 SAR",809,17.24,2WD,standard,Jeddah,4,4,Silver,individual,0
JournalMotors,suv,4,2002,"108,662 SAR",2005,"61,317 SAR",62600,4.19,2WD,standard,Dhahran,7,3,White,individual,0
Shevy,sedan,4,2001,"99,430 SAR",2008,"42,506 SAR",68239,6.43,2WD,premium,Jeddah,5,1,Black,individual,0
Shevy,sedan,8,2006,"78,413 SAR",2010,"41,533 SAR",72483,3.66,2WD,standard,Dhahran,5,3,Gray,individual,1
Huendae,sedan,4,1995,"45,046 SAR",2002,"23,354 SAR",266987,22.15,2WD,standard,Makkah,7,3,Gray,individual,1
BeEmW,sedan,4,1994,"86,559 SAR",1999,"38,387 SAR",95357,7.06,2WD,premium,Riyadh,5,4,Gray,individual,1
Masda,suv,4,2007,"85,694 SAR",2011,"53,087 SAR",54894,11.55,2WD,standard,Dhahran,0,2,White,individual,0
Nesshan,sedan,4,1993,"51,956 SAR",1999,"25,653 SAR",266152,17.1,4WD,standard,Madinah,7,3,Black,individual,0
BeEmW,crossover,8,2003,"148,963 SAR",2007,"71,387 SAR",160446,3.56,4WD,premium,Dammam,7,1,White,individual,0
Masda,suv,4,1992,"89,141 SAR",1996,"52,185 SAR",75652,9.5,2WD,premium,Dammam,7,3,Blue,individual,1
Toyoda,suv,4,2001,"153,406 SAR",2006,"86,691 SAR",53443,14.77,4WD,premium,Makkah,4,2,Black,individual,1
Toyoda,sedan,4,1999,"70,214 SAR",2006,"39,969 SAR",144255,19.26,4WD,standard,Dammam,11,2,Black,company,0
Toyoda,sedan,6,2001,"73,050 SAR",2008,"41,583 SAR",155287,16.59,4WD,standard,Jeddah,5,3,Gray,individual,0
JournalMotors,crossover,8,1997,"78,735 SAR",1999,"51,599 SAR",32915,5.72,2WD,standard,Riyadh,5,3,Gray,company,1
Huendae,crossover,8,2000,"59,681 SAR",2002,"39,112 SAR",77671,9.25,2WD,standard,Dammam,4,2,Gray,individual,0
Toyoda,suv,4,2004,"116,283 SAR",2007,"71,489 SAR",150182,11.3,4WD,standard,Jeddah,4,2,Red,individual,0
Masda,sedan,4,1999,"48,759 SAR",2003,"33,226 SAR",93370,20.67,2WD,standard,Makkah,3,2,Black,individual,0
Geep,crossover,8,1995,"75,678 SAR",2000,"33,562 SAR",209394,3.49,2WD,standard,Jeddah,8,1,Black,individual,1
Huendae,suv,4,2004,"135,663 SAR",2010,"64,100 SAR",98892,13.81,4WD,premium,Riyadh,10,2,Gray,individual,0
Wolksvagon,sedan,4,2002,"74,511 SAR",2005,"62,209 SAR",68693,16.48,4WD,standard,Makkah,3,2,Blue,individual,0
Shevy,sedan,4,2001,"71,021 SAR",2004,"40,077 SAR",69466,11.08,2WD,standard,Makkah,5,2,Silver,individual,0
Huendae,sedan,6,2005,"65,893 SAR",2007,"52,779 SAR",97483,16.55,4WD,standard,Madinah,2,3,Gray,company,0
JournalMotors,suv,8,2007,"201,554 SAR",2013,"90,472 SAR",109612,4.18,4WD,premium,Riyadh,10,3,Black,individual,1
Shevy,crossover,4,1997,"78,735 SAR",2002,"35,005 SAR",97384,5.55,2WD,standard,Jeddah,4,2,White,individual,0
Shevy,suv,8,2001,"106,532 SAR",2004,"63,455 SAR",107910,2.83,2WD,standard,Riyadh,1,1,Black,company,0
Huendae,sedan,4,1996,"64,326 SAR",2001,"33,032 SAR",176097,20.84,2WD,premium,Dhahran,8,1,Black,individual,0
JournalMotors,sedan,6,2003,"73,890 SAR",2006,"46,329 SAR",26607,4.94,2WD,standard,Dammam,1,1,Silver,individual,0
Honta,crossover,8,1998,"68,837 SAR",2004,"30,899 SAR",278834,7.26,4WD,standard,Madinah,7,3,Silver,individual,0
JournalMotors,sedan,4,2001,"85,225 SAR",2005,"47,768 SAR",83788,9.25,4WD,standard,Riyadh,3,1,Gray,individual,0
Toyoda,sedan,6,2006,"94,096 SAR",2013,"53,564 SAR",57580,15.48,2WD,premium,Dhahran,9,1,Blue,individual,0
Mercetes,sedan,6,1995,"75,678 SAR",2000,"39,254 SAR",49918,7.61,4WD,standard,Dhahran,3,2,Gray,individual,1
Masda,suv,4,2004,"80,752 SAR",2009,"39,681 SAR",50472,12.91,2WD,standard,Riyadh,7,1,Gray,individual,0
Shevy,sedan,4,2000,"83,554 SAR",2005,"37,148 SAR",50044,6.56,4WD,standard,Dhahran,9,2,Silver,company,0
Huendae,crossover,6,2003,"88,668 SAR",2008,"43,571 SAR",119735,14.61,2WD,premium,Riyadh,10,2,Silver,individual,0
Shevy,suv,4,2004,"189,928 SAR",2009,"80,219 SAR",218709,6.06,4WD,premium,Jeddah,9,3,White,individual,0
JournalMotors,sedan,4,2005,"107,626 SAR",2006,"77,296 SAR",18057,7.62,2WD,premium,Madinah,6,3,White,individual,1
Huendae,sedan,4,2000,"83,554 SAR",2004,"51,244 SAR",31121,18.52,4WD,premium,Dammam,7,3,Black,individual,0
JournalMotors,crossover,4,1996,"77,191 SAR",2003,"32,999 SAR",58661,4.63,2WD,standard,Dammam,8,2,Black,company,0
Nesshan,sedan,4,2009,"71,325 SAR",2015,"43,249 SAR",129481,19.28,4WD,standard,Makkah,3,1,Blue,individual,1
Shevy,sedan,4,2004,"75,368 SAR",2012,"20,298 SAR",151672,6.61,2WD,standard,Jeddah,4,3,Silver,individual,1
Shevy,sedan,4,2001,"71,021 SAR",2005,"35,736 SAR",77519,5.33,2WD,standard,Madinah,9,4,White,individual,1
Honta,suv,6,1999,"73,139 SAR",2004,"35,940 SAR",69337,8.66,2WD,standard,Riyadh,9,3,Gray,individual,0
JournalMotors,suv,4,2007,"143,967 SAR",2007,"88,626 SAR",1463,8.21,4WD,standard,Jeddah,9,1,Red,individual,0
Geep,suv,4,2006,"141,144 SAR",2011,"59,614 SAR",33999,3.6,4WD,standard,Dhahran,5,4,Red,company,0
Fourd,sedan,4,2000,"69,628 SAR",2009,"16,118 SAR",416492,7.98,2WD,standard,Riyadh,9,4,Gray,individual,0
Fourd,suv,4,2005,"138,376 SAR",2009,"69,803 SAR",86368,5.06,4WD,standard,Makkah,11,2,Silver,individual,0
Huendae,suv,4,1998,"100,387 SAR",2002,"55,411 SAR",209356,15.47,2WD,premium,Dammam,6,3,Gray,individual,0
JournalMotors,sedan,4,2005,"76,875 SAR",2010,"34,178 SAR",40532,7.9,2WD,standard,Dammam,10,1,Brown,individual,0
Shevy,suv,4,2005,"161,439 SAR",2011,"76,683 SAR",105603,6.06,2WD,premium,Madinah,2,2,Gray,company,0
Huendae,sedan,6,2006,"67,211 SAR",2010,"41,637 SAR",25929,12.49,4WD,standard,Dammam,2,3,Silver,individual,0
Huendae,crossover,4,2004,"64,601 SAR",2009,"31,744 SAR",81950,14.35,2WD,standard,Madinah,6,3,White,individual,0
Fourd,sedan,8,1997,"65,612 SAR",1999,"38,904 SAR",42128,6.1,2WD,standard,Dammam,8,4,Black,individual,0
Toyoda,sedan,8,2004,"64,601 SAR",2011,"35,102 SAR",139389,10.87,2WD,standard,Madinah,8,2,Blue,individual,1
Toyoda,sedan,8,2001,"73,050 SAR",2009,"22,682 SAR",51668,9.77,4WD,standard,Jeddah,7,2,Blue,individual,0
Honta,suv,4,2006,"84,014 SAR",2008,"64,396 SAR",16978,14.93,2WD,standard,Dhahran,1,1,Blue,individual,0
Masda,sedan,6,2006,"78,413 SAR",2011,"42,385 SAR",58104,18.69,2WD,premium,Jeddah,6,2,Blue,individual,0
Shevy,suv,4,2004,"113,052 SAR",2008,"59,880 SAR",89550,4.26,2WD,standard,Madinah,8,3,Gray,individual,1
Toyoda,suv,4,2003,"133,003 SAR",2008,"83,512 SAR",48852,12.05,2WD,premium,Dammam,0,2,Black,individual,1
Honta,suv,4,2006,"117,620 SAR",2013,"58,076 SAR",64470,15.8,2WD,premium,Madinah,5,4,Black,company,0
Huendae,suv,4,2001,"106,532 SAR",2003,"89,822 SAR",19480,16.28,2WD,premium,Riyadh,1,2,White,individual,0
Nesshan,suv,4,2004,"80,752 SAR",2010,"38,155 SAR",69177,11.54,2WD,standard,Dhahran,5,3,Gray,individual,0
Huendae,crossover,8,2002,"74,511 SAR",2009,"37,162 SAR",257916,8.7,4WD,standard,Makkah,3,2,Black,company,0
Fourd,crossover,8,2003,"88,668 SAR",2005,"58,109 SAR",21420,4.74,2WD,standard,Madinah,6,2,Black,individual,1
Honta,suv,4,1998,"71,705 SAR",2004,"35,574 SAR",98302,14.15,2WD,standard,Dammam,4,3,Black,individual,1
Shevy,suv,4,2004,"113,052 SAR",2010,"48,329 SAR",57713,7.87,2WD,standard,Riyadh,4,3,White,individual,0
Toyoda,crossover,4,1994,"89,033 SAR",1998,"51,649 SAR",143826,13.41,2WD,premium,Dhahran,4,2,Black,company,0
Toyoda,crossover,4,1997,"80,985 SAR",2002,"48,429 SAR",58069,10.42,4WD,standard,Dhahran,2,1,Red,individual,0
Toyoda,sedan,4,2007,"68,555 SAR",2011,"46,049 SAR",71669,19.37,2WD,standard,Jeddah,9,2,Gray,individual,0
Toyoda,suv,6,1998,"86,046 SAR",2006,"29,685 SAR",135901,9.94,2WD,standard,Makkah,3,2,Gray,company,0
Huendae,suv,4,2008,"87,408 SAR",2011,"63,602 SAR",49813,13.9,2WD,standard,Madinah,0,2,Gray,company,1
Shevy,suv,4,2008,"146,846 SAR",2010,"91,424 SAR",18337,9.13,4WD,standard,Madinah,10,4,Black,individual,1
Geep,sedan,4,1996,"64,326 SAR",2002,"27,499 SAR",139228,7.39,2WD,standard,Riyadh,5,2,Gray,company,0
Nesshan,crossover,4,1997,"94,482 SAR",2000,"64,821 SAR",55175,17.59,4WD,premium,Makkah,8,1,Blue,individual,0
Huendae,sedan,4,2004,"53,834 SAR",2007,"35,255 SAR",71186,14.77,2WD,standard,Madinah,5,3,White,individual,1
JournalMotors,suv,4,2002,"182,553 SAR",2005,"108,165 SAR",62861,2.68,4WD,premium,Jeddah,6,2,Silver,individual,1
Shevy,sedan,4,2004,"105,516 SAR",2005,"72,172 SAR",19283,11.05,2WD,premium,Dhahran,6,3,Silver,company,0
Shevy,suv,4,2004,"135,663 SAR",2007,"76,554 SAR",69692,4.14,4WD,standard,Dhahran,8,3,Gray,individual,0
Masda,crossover,4,2005,"65,893 SAR",2014,"19,669 SAR",445775,6.91,2WD,standard,Madinah,3,4,Silver,company,1
Toyoda,suv,4,2000,"89,522 SAR",2004,"51,933 SAR",189016,13.24,2WD,standard,Riyadh,6,1,White,individual,0
JournalMotors,suv,4,2000,"146,220 SAR",2005,"65,009 SAR",113292,5.02,2WD,premium,Madinah,7,3,Blue,individual,0
JournalMotors,crossover,4,1996,"92,630 SAR",2001,"45,759 SAR",79923,9.98,4WD,standard,Jeddah,0,3,Black,individual,0
Shevy,sedan,4,2005,"76,875 SAR",2012,"34,507 SAR",150971,9.55,2WD,standard,Makkah,5,1,White,individual,1
Shevy,sedan,4,1993,"60,616 SAR",1994,"41,461 SAR",21821,12.38,2WD,standard,Dhahran,4,2,Gray,individual,0
Shevy,sedan,4,1997,"91,858 SAR",2003,"41,232 SAR",47390,8.05,2WD,premium,Dhahran,11,2,Gray,individual,1
BeEmW,sedan,6,2008,"81,581 SAR",2014,"36,813 SAR",259844,8.35,2WD,standard,Madinah,2,2,Gray,individual,0
Honta,sedan,4,1997,"56,239 SAR",2003,"26,380 SAR",274561,16.69,4WD,standard,Riyadh,7,4,Black,individual,0
JournalMotors,suv,8,2002,"152,128 SAR",2003,"121,398 SAR",20024,3.02,2WD,premium,Riyadh,0,2,Silver,individual,1
Nesshan,suv,8,1994,"92,742 SAR",2000,"43,820 SAR",137220,6.94,2WD,premium,Riyadh,5,3,White,company,0
Fourd,sedan,8,2003,"103,447 SAR",2008,"48,292 SAR",53493,6.17,2WD,premium,Riyadh,11,3,Gray,individual,1
Fourd,sedan,4,1991,"81,567 SAR",1998,"36,613 SAR",117349,8.97,2WD,premium,Dammam,4,3,White,company,1
Fourd,suv,4,1999,"102,395 SAR",2002,"57,942 SAR",98864,4.82,2WD,standard,Dammam,1,4,Black,individual,0
JournalMotors,suv,8,2008,"122,372 SAR",2011,"76,727 SAR",62674,2.48,2WD,standard,Makkah,3,3,Silver,individual,0
Huendae,sedan,4,1997,"46,866 SAR",2003,"25,711 SAR",258823,18.91,2WD,standard,Madinah,2,1,Gray,individual,0
Nesshan,sedan,6,2005,"54,911 SAR",2007,"41,668 SAR",36052,18.21,2WD,standard,Madinah,7,2,Black,company,0
JournalMotors,suv,4,2007,"119,972 SAR",2009,"74,880 SAR",44942,5.91,2WD,standard,Riyadh,8,1,Silver,individual,0
Fourd,suv,8,2003,"110,836 SAR",2005,"69,178 SAR",34438,3.43,2WD,standard,Jeddah,6,3,Silver,individual,0
Toyoda,suv,4,2006,"100,817 SAR",2012,"49,564 SAR",257457,8.67,2WD,standard,Makkah,12,1,Red,individual,0
JournalMotors,sedan,4,2007,"79,981 SAR",2013,"39,890 SAR",119486,6.98,2WD,standard,Dhahran,1,1,White,individual,1
Shevy,suv,4,2004,"113,052 SAR",2010,"48,329 SAR",69862,5.41,2WD,standard,Jeddah,4,2,Black,company,0
Huendae,suv,6,2000,"125,332 SAR",2007,"59,219 SAR",148503,7.56,4WD,premium,Madinah,6,2,Black,individual,0
Shevy,sedan,6,2007,"79,981 SAR",2012,"35,559 SAR",97975,9.22,2WD,standard,Jeddah,7,1,Silver,individual,0
Shevy,sedan,8,2005,"76,875 SAR",2006,"52,582 SAR",19009,7.0,2WD,standard,Madinah,4,2,White,individual,0
Nesshan,suv,6,2006,"117,620 SAR",2012,"52,796 SAR",231853,10.99,2WD,premium,Makkah,4,2,Silver,individual,0
Shevy,sedan,4,2003,"73,890 SAR",2009,"31,587 SAR",138163,6.39,2WD,standard,Jeddah,4,3,Red,individual,0
Toyoda,crossover,4,2004,"93,026 SAR",2009,"52,848 SAR",235741,14.84,4WD,standard,Dhahran,2,3,Black,company,0
Fourd,sedan,4,2007,"79,981 SAR",2011,"40,346 SAR",90709,4.92,2WD,standard,Dhahran,11,3,Gray,individual,0
Huendae,suv,4,2009,"89,156 SAR",2011,"61,504 SAR",39006,11.38,2WD,standard,Dammam,10,2,Gray,company,0
JournalMotors,sedan,4,2004,"75,368 SAR",2011,"30,608 SAR",223902,5.43,2WD,standard,Dhahran,9,3,Gray,individual,0
JournalMotors,suv,6,1999,"102,395 SAR",2004,"47,801 SAR",88195,4.44,2WD,standard,Makkah,11,3,Black,company,1
Toyoda,suv,8,1999,"87,767 SAR",2003,"50,915 SAR",160913,7.11,2WD,standard,Dammam,8,2,Gray,individual,0
Geep,crossover,6,2008,"117,477 SAR",2014,"50,221 SAR",65709,3.72,4WD,standard,Riyadh,10,1,Gray,individual,0
Nesshan,crossover,4,1992,"50,937 SAR",1997,"29,063 SAR",183364,18.13,2WD,standard,Riyadh,2,2,Blue,company,0
BeEmW,suv,6,2002,"130,395 SAR",2009,"55,604 SAR",347278,5.04,4WD,standard,Jeddah,11,2,Gray,individual,1
Nesshan,sedan,4,1999,"58,511 SAR",2004,"31,627 SAR",86606,19.76,4WD,standard,Dhahran,7,2,White,individual,0
Nesshan,sedan,8,2003,"63,334 SAR",2012,"17,057 SAR",184323,14.48,4WD,standard,Madinah,12,4,Blue,individual,0
JournalMotors,suv,4,1998,"100,387 SAR",2001,"53,815 SAR",125908,3.84,2WD,standard,Madinah,10,2,Silver,company,0
JournalMotors,suv,6,2001,"127,838 SAR",2005,"67,712 SAR",87919,3.79,4WD,standard,Jeddah,9,2,Blue,individual,1
Toyoda,crossover,4,2005,"94,886 SAR",2010,"51,067 SAR",87578,12.86,4WD,standard,Makkah,5,2,Black,individual,0
Toyoda,crossover,4,2007,"115,173 SAR",2014,"72,846 SAR",139227,15.88,2WD,premium,Dhahran,3,3,Blue,individual,0
Shevy,sedan,4,2004,"75,368 SAR",2008,"38,019 SAR",89583,4.99,2WD,standard,Dhahran,9,1,Blue,individual,0
JournalMotors,sedan,8,1997,"65,612 SAR",2002,"30,791 SAR",192541,5.13,2WD,standard,Dhahran,3,1,Silver,individual,0
Masda,suv,4,1992,"106,969 SAR",1995,"70,052 SAR",27815,7.93,4WD,premium,Makkah,8,2,Silver,individual,1
Wolksvagon,sedan,8,2000,"71,618 SAR",2006,"39,121 SAR",252381,5.34,4WD,standard,Dhahran,3,3,Gray,individual,0
Fourd,suv,4,1999,"122,874 SAR",2002,"65,870 SAR",61565,5.68,4WD,standard,Dammam,10,4,Black,individual,0
Toyoda,suv,6,1997,"118,103 SAR",1999,"104,104 SAR",30986,8.22,2WD,premium,Dammam,1,1,Brown,individual,1
JournalMotors,suv,4,2008,"122,372 SAR",2012,"65,160 SAR",158334,2.18,2WD,standard,Madinah,3,1,Red,individual,0
Honta,sedan,4,1992,"71,313 SAR",1993,"62,269 SAR",21730,20.58,4WD,premium,Dammam,8,1,Red,individual,1
Shevy,sedan,4,2000,"69,628 SAR",2002,"45,631 SAR",37770,11.84,2WD,standard,Jeddah,7,2,Red,individual,1
Huendae,sedan,4,2006,"78,413 SAR",2009,"56,486 SAR",60112,23.03,2WD,premium,Makkah,4,2,White,company,1
Fourd,suv,4,2004,"135,663 SAR",2011,"55,096 SAR",153937,6.63,4WD,standard,Dammam,7,4,Red,company,0
Honta,sedan,4,1991,"41,616 SAR",1996,"22,495 SAR",43217,15.7,2WD,standard,Dammam,5,2,Brown,individual,0
Honta,suv,4,1996,"68,921 SAR",2002,"36,183 SAR",138200,12.07,2WD,standard,Dhahran,2,3,White,company,0
Shevy,sedan,4,2006,"109,778 SAR",2012,"44,583 SAR",206218,9.22,2WD,premium,Dhahran,4,2,Silver,individual,0
Masda,sedan,4,1998,"47,803 SAR",2002,"29,317 SAR",85320,17.49,2WD,standard,Makkah,4,1,Red,company,0
Shevy,crossover,4,2005,"92,251 SAR",2008,"49,454 SAR",125190,9.37,2WD,standard,Madinah,5,3,Gray,company,0
Toyoda,sedan,4,2005,"92,251 SAR",2009,"61,966 SAR",69289,19.19,2WD,premium,Makkah,6,1,Red,company,0
Toyoda,suv,4,2006,"100,817 SAR",2009,"72,694 SAR",117198,11.02,2WD,standard,Riyadh,3,3,Red,individual,0
Toyoda,crossover,4,2002,"89,414 SAR",2007,"50,528 SAR",52120,10.83,4WD,standard,Riyadh,4,3,Blue,individual,1
Masda,suv,4,1991,"74,908 SAR",1996,"36,809 SAR",50903,10.61,4WD,standard,Jeddah,6,1,White,individual,0
Shevy,suv,4,2000,"104,443 SAR",2004,"55,474 SAR",148707,5.15,2WD,standard,Madinah,3,4,Gray,individual,1
Honta,suv,4,2002,"93,139 SAR",2008,"51,098 SAR",225260,16.64,4WD,standard,Madinah,2,3,Brown,individual,0
Wolksvagon,suv,8,2004,"96,902 SAR",2008,"69,035 SAR",85899,7.14,2WD,standard,Dammam,1,3,Gray,individual,1
Huendae,suv,4,2004,"80,752 SAR",2009,"37,697 SAR",103444,12.89,2WD,standard,Jeddah,4,4,White,individual,0
Fourd,sedan,4,2007,"95,978 SAR",2010,"60,027 SAR",95170,6.47,4WD,standard,Dammam,3,3,Gray,company,1
Toyoda,suv,4,1995,"81,083 SAR",1996,"67,136 SAR",17553,13.47,2WD,standard,Dammam,10,2,White,individual,0
Shevy,sedan,4,1992,"71,313 SAR",1998,"30,486 SAR",53726,10.98,4WD,standard,Madinah,5,2,Blue,individual,0
Masda,sedan,4,2004,"53,834 SAR",2011,"29,379 SAR",146228,22.65,2WD,standard,Riyadh,10,2,Black,individual,1
Mercetes,sedan,4,2005,"76,875 SAR",2006,"55,211 SAR",19317,10.17,2WD,standard,Madinah,12,3,White,company,1
Masda,sedan,4,2000,"49,734 SAR",2004,"30,810 SAR",34090,13.41,2WD,standard,Dhahran,3,2,Brown,individual,0
Wolksvagon,sedan,4,2009,"71,325 SAR",2013,"47,910 SAR",89135,15.51,2WD,standard,Makkah,7,1,Red,company,0
Honta,suv,4,1998,"100,387 SAR",2007,"29,740 SAR",56463,19.15,2WD,premium,Riyadh,5,4,White,company,0
Shevy,crossover,4,2003,"88,668 SAR",2009,"36,010 SAR",125479,5.73,2WD,standard,Dhahran,8,4,Black,individual,0
Huendae,suv,4,2004,"96,902 SAR",2007,"69,805 SAR",63079,18.9,4WD,standard,Madinah,6,2,Black,company,1
Shevy,suv,4,1997,"98,419 SAR",2003,"46,749 SAR",118825,4.84,2WD,standard,Dammam,1,1,White,company,0
Fourd,suv,4,2000,"104,443 SAR",2005,"44,113 SAR",243933,4.57,2WD,standard,Jeddah,5,1,Gray,company,0
JournalMotors,sedan,4,2001,"71,021 SAR",2009,"18,216 SAR",154472,11.24,2WD,standard,Makkah,6,2,Black,individual,0
Nesshan,sedan,4,2000,"59,681 SAR",2003,"42,992 SAR",31909,23.63,4WD,standard,Dammam,5,2,Silver,individual,1
Shevy,crossover,4,2004,"90,442 SAR",2010,"36,730 SAR",253905,5.09,2WD,standard,Madinah,9,1,Red,individual,0
Shevy,suv,4,2003,"110,836 SAR",2007,"53,115 SAR",76264,6.1,2WD,standard,Dammam,7,4,Gray,individual,0
Honta,sedan,4,2003,"73,890 SAR",2006,"56,326 SAR",56851,19.1,2WD,premium,Dammam,2,3,Blue,company,0
Shevy,crossover,4,2007,"95,978 SAR",2012,"42,671 SAR",46078,3.87,2WD,standard,Dammam,4,2,Brown,individual,0
Fourd,suv,4,2000,"104,443 SAR",2008,"25,450 SAR",276634,6.5,2WD,standard,Dammam,9,3,Blue,company,0
JournalMotors,crossover,4,2006,"94,096 SAR",2010,"47,466 SAR",84506,7.01,2WD,standard,Riyadh,4,3,Black,individual,0
Nesshan,sedan,6,1997,"46,866 SAR",2002,"26,868 SAR",33360,13.17,2WD,standard,Dhahran,2,2,Red,individual,1
Toyoda,sedan,6,1998,"68,837 SAR",2004,"41,560 SAR",81902,9.75,4WD,standard,Makkah,1,2,Silver,individual,1
Wolksvagon,suv,4,2000,"89,522 SAR",2004,"57,399 SAR",43400,6.01,2WD,standard,Jeddah,13,3,Blue,individual,1
JournalMotors,sedan,6,2008,"97,897 SAR",2012,"54,871 SAR",78154,6.31,4WD,standard,Dhahran,2,3,Gray,individual,0
Shevy,suv,4,2008,"146,846 SAR",2012,"70,372 SAR",191741,4.56,4WD,standard,Madinah,7,1,Black,individual,0
Fourd,suv,8,2000,"125,332 SAR",2007,"50,900 SAR",314961,4.97,4WD,standard,Dammam,7,1,Black,individual,0
Masda,sedan,4,2003,"52,779 SAR",2005,"38,048 SAR",81390,16.49,2WD,standard,Madinah,6,2,Blue,company,0
Toyoda,sedan,4,2003,"63,334 SAR",2004,"58,267 SAR",19487,12.92,2WD,standard,Jeddah,3,3,Blue,company,0
Geep,suv,8,2005,"115,313 SAR",2008,"64,908 SAR",133713,4.77,2WD,standard,Dhahran,4,3,Gray,individual,1
Wolksvagon,crossover,4,1994,"106,839 SAR",2002,"31,514 SAR",285579,11.73,4WD,premium,Makkah,12,1,Red,individual,0
Wolksvagon,suv,6,2003,"95,002 SAR",2008,"59,651 SAR",107696,6.77,2WD,standard,Riyadh,3,1,Brown,individual,1
Toyoda,sedan,6,2002,"62,093 SAR",2010,"19,279 SAR",146220,12.51,2WD,standard,Madinah,5,2,Gray,individual,0
Huendae,sedan,4,2000,"49,734 SAR",2006,"25,849 SAR",127868,20.8,2WD,standard,Makkah,6,2,Brown,individual,0
Toyoda,suv,4,1997,"84,359 SAR",1997,"80,675 SAR",837,16.2,2WD,standard,Makkah,2,1,Red,company,1
Honta,crossover,4,2003,"63,334 SAR",2007,"38,843 SAR",41474,17.15,2WD,standard,Dammam,4,3,Blue,individual,0
Toyoda,sedan,4,2007,"95,978 SAR",2010,"72,118 SAR",70353,17.3,2WD,premium,Dammam,6,3,Gray,individual,0
Masda,suv,8,1998,"71,705 SAR",2001,"46,958 SAR",33237,4.48,2WD,standard,Dammam,8,1,Blue,individual,1
Masda,sedan,4,2001,"50,729 SAR",2007,"29,295 SAR",113563,16.93,2WD,standard,Makkah,1,2,Gray,company,0
Honta,sedan,4,2001,"85,225 SAR",2005,"52,268 SAR",40726,17.31,4WD,premium,Madinah,7,3,Blue,company,0
JournalMotors,sedan,4,1996,"64,326 SAR",2002,"30,478 SAR",231943,12.76,2WD,standard,Makkah,2,2,Silver,company,1
Toyoda,suv,4,2002,"93,139 SAR",2005,"66,804 SAR",20235,11.97,2WD,standard,Dhahran,6,2,White,individual,1
Wolksvagon,crossover,4,2005,"79,072 SAR",2010,"42,450 SAR",173000,10.15,2WD,standard,Riyadh,12,3,Gray,individual,1
